file_id,department,file_type,priority,submission_date,complexity_score,num_pages,required_approvals,assigned_officer_id,officer_experience_years,current_backlog_officer,routing_path,sla_days,processing_time_hours,delayed,delay_ratio,processing_time_days
33e84a96-3955-4b8c-950c-e1c0a80f6335,Education,application,Low,2024-12-23 14:22:58.570081,0.233,13,3,OFF189,1.0,6,Clerk->Officer->SectionHead->Finance,7,38.4,False,0.229,1.6
b5160586-3bae-425f-bbfe-c354b68c0030,Revenue,appeal,Low,2025-06-28 14:22:58.570081,0.368,8,2,OFF156,2.9,12,Clerk->Officer->SectionHead,21,20.08,False,0.04,0.837
c62ee100-a56d-4c8b-930e-1609069591ed,Health,report,Medium,2025-04-01 14:22:58.570081,0.09,10,2,OFF077,3.7,3,Clerk->Officer->SectionHead,7,20.43,False,0.122,0.851
4f3d7b74-96f3-424d-a9af-cf9ff7e957ad,Transport,appeal,Medium,2025-07-25 14:22:58.570081,0.297,11,1,OFF048,1.8,2,Clerk->Officer,14,12.84,False,0.038,0.535
61db33c7-6d13-4d5d-afa1-28e3781ad070,Revenue,permit,Low,2025-11-02 14:22:58.570081,0.551,6,3,OFF153,4.0,9,Clerk->Officer->SectionHead->Finance,14,13.88,False,0.041,0.578
cb04aa25-0153-482b-a4ee-6fbf925f587e,UrbanDev,report,Medium,2025-06-16 14:22:58.570081,0.232,10,2,OFF133,5.3,7,Clerk->Officer->SectionHead,7,3.72,False,0.022,0.155
eff161dd-2fbf-49a5-8d12-968d06f62a4c,Revenue,appeal,Low,2024-12-25 14:22:58.570081,0.393,7,6,OFF075,0.5,3,Clerk->Officer->SectionHead->Finance->Director,21,66.99,False,0.133,2.791
a7cb628c-e52e-4e62-9e12-0d1a2f510379,Welfare,report,Medium,2024-12-31 14:22:58.570081,0.455,10,3,OFF020,4.6,11,Clerk->Officer->SectionHead->Finance,7,44.77,False,0.266,1.865
4427bb88-94df-4ddf-acaa-24e4db60e296,Revenue,application,Low,2024-12-23 14:22:58.570081,0.027,7,1,OFF164,2.1,5,Clerk->Officer,7,9.81,False,0.058,0.409
38945728-c56f-48e1-af24-db14e97050e4,Health,application,Low,2025-06-16 14:22:58.570081,0.422,4,1,OFF057,4.6,9,Clerk->Officer,7,14.1,False,0.084,0.588
7be5183e-e3af-435d-b0cb-99b1b024d355,UrbanDev,application,Low,2025-02-17 14:22:58.570081,0.062,7,1,OFF048,0.5,5,Clerk->Officer,7,1.0,False,0.006,0.042
d0cfaea8-93bf-4ff6-9b9e-e820b450847d,Education,permit,Medium,2025-01-03 14:22:58.570081,0.023,1,1,OFF156,3.6,8,Clerk->Officer,10,19.25,False,0.08,0.802
6095152a-f38b-48d6-9ec7-63413500f467,Transport,report,Low,2025-01-06 14:22:58.570081,0.058,7,2,OFF081,2.7,4,Clerk->Officer->SectionHead,10,1.07,False,0.004,0.045
f4f72faf-5cfb-46e8-8629-fdcbc29030ca,Transport,application,High,2025-02-16 14:22:58.570081,0.525,16,4,OFF094,0.5,7,Clerk->Officer->SectionHead->Finance->Director,3,58.39,False,0.811,2.433
6b205858-0000-4f39-984b-3e55d0c7d07c,Education,permit,Low,2024-12-07 14:22:58.570081,0.202,6,1,OFF098,1.7,8,Clerk->Officer,14,1.0,False,0.003,0.042
71169612-2750-4b94-aa34-4ac348e02ec9,Education,application,Low,2025-07-23 14:22:58.570081,0.132,5,1,OFF149,2.1,12,Clerk->Officer,7,20.84,False,0.124,0.868
dc936ce5-58ee-4758-b842-3f9d6b08a57a,UrbanDev,application,Low,2024-12-12 14:22:58.570081,0.522,6,2,OFF132,2.0,7,Clerk->Officer->SectionHead,7,17.59,False,0.105,0.733
b0a76136-c1e8-4a91-acc3-e06f740b96a4,Transport,application,High,2024-12-28 14:22:58.570081,0.241,5,4,OFF175,1.8,8,Clerk->Officer->SectionHead->Finance->Director,3,13.28,False,0.184,0.553
00dbd49e-2354-413f-a16e-9248a8da7d9d,Revenue,appeal,Low,2025-01-12 14:22:58.570081,0.033,1,1,OFF121,0.5,2,Clerk->Officer,21,1.0,False,0.002,0.042
db08f02e-7670-41d2-a167-845770925662,Revenue,report,Low,2025-04-26 14:22:58.570081,0.737,14,1,OFF037,1.6,9,Clerk->Officer,10,38.22,True,0.159,1.592
963a0089-eeac-4087-9e80-c776b1dd97be,Education,permit,Low,2024-12-25 14:22:58.570081,0.321,7,3,OFF162,2.2,10,Clerk->Officer->SectionHead->Finance,14,48.98,False,0.146,2.041
ebb6a52a-4b6a-4423-8f4f-46d0c2fd6074,Transport,application,Low,2025-02-19 14:22:58.570081,0.162,5,1,OFF163,5.3,2,Clerk->Officer,7,28.76,False,0.171,1.198
b060c042-9c50-4dda-b0f9-eb1e7e584aa1,Transport,application,Medium,2025-03-28 14:22:58.570081,0.113,3,1,OFF163,2.6,7,Clerk->Officer,5,1.0,False,0.008,0.042
f590129e-2f82-4c67-b52b-788308811618,Health,appeal,Medium,2024-12-11 14:22:58.570081,0.124,5,1,OFF194,1.9,11,Clerk->Officer,14,11.38,False,0.034,0.474
e72342ff-2227-4817-9542-e2a42eb02b08,Health,appeal,Medium,2024-12-22 14:22:58.570081,0.381,9,2,OFF146,3.6,11,Clerk->Officer->SectionHead,14,2.04,False,0.006,0.085
19afc9ff-10dc-4426-ab44-077038580d1b,Health,application,Low,2025-03-28 14:22:58.570081,0.53,6,1,OFF125,1.6,11,Clerk->Officer,7,2.61,False,0.016,0.109
8df1d696-57c6-41a4-b74f-6a1851176301,Revenue,application,Medium,2025-09-02 14:22:58.570081,0.307,11,1,OFF099,6.3,7,Clerk->Officer,5,10.08,False,0.084,0.42
6170127b-4fd2-4745-82f7-1da00018fd7c,Welfare,report,Medium,2025-01-17 14:22:58.570081,0.363,12,1,OFF059,7.9,6,Clerk->Officer,7,28.66,False,0.171,1.194
4db89511-5c1b-4512-844a-32c8b8213dac,Transport,application,Low,2024-12-14 14:22:58.570081,0.057,8,2,OFF175,3.7,6,Clerk->Officer->SectionHead,7,6.7,False,0.04,0.279
879d5c13-ca73-43e9-9c2a-fd88682abe1f,Education,application,Low,2025-01-31 14:22:58.570081,0.073,2,2,OFF147,4.7,4,Clerk->Officer->SectionHead,7,16.37,False,0.097,0.682
ae4afcf0-cf7b-4de0-ada8-ee09fa0c8300,Education,application,Low,2026-06-05 14:22:58.570081,0.3,6,4,OFF187,0.9,11,Clerk->Officer->SectionHead->Finance->Director,7,22.25,False,0.132,0.927
def469ff-f950-4c34-8879-474ca978bea2,Transport,report,Low,2024-12-19 14:22:58.570081,0.12,7,2,OFF144,1.0,4,Clerk->Officer->SectionHead,10,11.77,False,0.049,0.49
40078c93-611d-4887-ad27-778caa8591b5,Transport,appeal,Low,2024-12-18 14:22:58.570081,0.149,1,1,OFF090,6.4,1,Clerk->Officer,21,1.0,False,0.002,0.042
b12346cc-3a1f-495b-b694-339f8a85eabb,Revenue,application,Medium,2026-01-10 14:22:58.570081,0.522,13,1,OFF078,3.8,11,Clerk->Officer,5,19.82,False,0.165,0.826
79ca1a4a-d12b-4815-b27d-ec71c44f1523,Education,permit,Low,2025-05-21 14:22:58.570081,0.176,8,1,OFF046,3.6,5,Clerk->Officer,14,27.21,False,0.081,1.134
7a83980f-cc07-415f-a18c-d92286a34040,Revenue,application,Medium,2025-01-24 14:22:58.570081,0.168,5,3,OFF153,6.1,5,Clerk->Officer->SectionHead->Finance,5,9.33,False,0.078,0.389
e79a6d05-3a72-4f40-9ef2-1bf14473116c,UrbanDev,application,Low,2024-12-11 14:22:58.570081,0.179,6,3,OFF188,0.5,9,Clerk->Officer->SectionHead->Finance,7,54.42,False,0.324,2.268
7e68b7a7-7264-4bf3-b993-b9b41960c5fc,Revenue,application,High,2024-12-16 14:22:58.570081,0.082,12,1,OFF039,2.5,2,Clerk->Officer,3,12.22,False,0.17,0.509
d3786bfb-7f01-40de-925f-717d82f44fa0,Education,application,Low,2025-03-22 14:22:58.570081,0.111,4,5,OFF054,5.3,8,Clerk->Officer->SectionHead->Finance->Director,7,42.67,False,0.254,1.778
5bc2c33e-c18c-4177-8bec-a838dcdc9fef,Revenue,application,Low,2024-12-24 14:22:58.570081,0.406,3,2,OFF047,1.4,7,Clerk->Officer->SectionHead,7,45.16,False,0.269,1.882
5bd8da10-4874-4f71-91ff-36a1decf4bd7,Revenue,report,Low,2024-12-24 14:22:58.570081,0.227,4,1,OFF152,2.5,7,Clerk->Officer,10,6.13,False,0.026,0.255
a6eec58a-4b06-4a4a-8f27-5822f7be4f44,Revenue,report,Medium,2025-03-19 14:22:58.570081,0.113,3,2,OFF199,0.7,8,Clerk->Officer->SectionHead,7,28.76,False,0.171,1.198
d70fd721-f89e-469a-aa5a-46c55739ca82,Revenue,appeal,Medium,2025-01-22 14:22:58.570081,0.503,9,4,OFF011,2.5,13,Clerk->Officer->SectionHead->Finance->Director,14,50.96,False,0.152,2.123
331cdf79-6835-4d84-b040-85d2812934ad,Welfare,permit,Medium,2025-03-22 14:22:58.570081,0.179,8,1,OFF119,2.2,8,Clerk->Officer,10,9.69,False,0.04,0.404
3df4c3a2-f41a-47fe-af1c-abde1ffe1914,Welfare,application,Low,2025-01-30 14:22:58.570081,0.173,9,1,OFF078,8.5,3,Clerk->Officer,7,11.97,False,0.071,0.499
fc89311b-1945-4980-82b4-4863e0f99d32,Revenue,report,Medium,2025-01-14 14:22:58.570081,0.095,5,1,OFF121,3.3,4,Clerk->Officer,7,1.87,False,0.011,0.078
3d872925-8464-4c2f-93d6-b81630fc4c2c,Revenue,application,Low,2025-05-26 14:22:58.570081,0.648,11,2,OFF197,4.0,6,Clerk->Officer->SectionHead,7,32.42,False,0.193,1.351
d35c9405-e2f4-4db2-b112-69a588fc495f,Health,report,Low,2025-01-11 14:22:58.570081,0.368,7,1,OFF051,4.4,6,Clerk->Officer,10,29.41,True,0.123,1.225
c000b78e-80a2-4618-91f9-7514283686e7,Revenue,report,Medium,2025-04-08 14:22:58.570081,0.604,11,2,OFF183,1.9,8,Clerk->Officer->SectionHead,7,20.24,False,0.12,0.843
20d20b07-b7fb-4a55-a616-47b16bb0082e,Health,permit,Low,2024-12-24 14:22:58.570081,0.357,13,1,OFF170,1.8,8,Clerk->Officer,14,15.5,False,0.046,0.646
b246098b-f585-4ed0-b608-667599c42a92,Revenue,appeal,Low,2025-01-18 14:22:58.570081,0.411,7,1,OFF117,2.4,8,Clerk->Officer,21,15.35,False,0.03,0.64
2f7945b7-f879-43c3-9d26-db61e70ae24b,Education,report,Low,2025-05-18 14:22:58.570081,0.589,11,1,OFF034,7.0,12,Clerk->Officer,10,1.0,False,0.004,0.042
08687552-ee8f-482a-88da-fdc9d5a541cf,Revenue,appeal,Medium,2025-05-02 14:22:58.570081,0.222,10,1,OFF016,2.4,8,Clerk->Officer,14,6.21,False,0.018,0.259
6bfa04ec-cbb1-404d-be91-9eba812dbcda,Transport,application,Low,2024-12-03 14:22:58.570081,0.426,6,1,OFF199,1.4,14,Clerk->Officer,7,1.0,False,0.006,0.042
e6287643-1733-4954-8b62-613fbb8acb13,Transport,application,Medium,2025-05-16 14:22:58.570081,0.331,8,4,OFF102,3.2,6,Clerk->Officer->SectionHead->Finance->Director,5,27.28,False,0.227,1.137
58c465b3-5987-4f31-9017-7a8e01fbbb14,UrbanDev,report,Medium,2025-01-10 14:22:58.570081,0.217,4,1,OFF075,0.9,10,Clerk->Officer,7,21.75,False,0.129,0.906
6514f629-4bc0-4885-bb95-0915c79d44ca,Transport,report,Low,2024-12-09 14:22:58.570081,0.284,7,1,OFF075,5.2,13,Clerk->Officer,10,29.32,False,0.122,1.222
0cd39ef3-0ba4-4d65-a7e1-7ff01f2c7307,Education,application,Low,2024-12-11 14:22:58.570081,0.446,12,1,OFF096,3.7,8,Clerk->Officer,7,7.99,False,0.048,0.333
12cea9eb-aa7a-4bd0-a110-12fa60cd1fd1,Health,application,Low,2025-02-18 14:22:58.570081,0.249,10,4,OFF171,0.5,8,Clerk->Officer->SectionHead->Finance->Director,7,36.88,False,0.22,1.537
e9454081-9d4b-448e-a4c4-f6f9c1fe69fc,Health,application,Low,2025-09-24 14:22:58.570081,0.273,8,2,OFF004,2.4,7,Clerk->Officer->SectionHead,7,29.87,False,0.178,1.245
5c11ad27-2dcd-46cf-8de7-73b322fe6754,Education,application,Low,2025-05-13 14:22:58.570081,0.138,6,1,OFF098,3.6,9,Clerk->Officer,7,8.36,True,0.05,0.348
faf788f3-65a3-4c53-a2f2-eb2e9cfeeb5a,Health,application,Medium,2025-01-21 14:22:58.570081,0.168,7,1,OFF030,0.5,14,Clerk->Officer,5,10.9,False,0.091,0.454
fd67478a-e257-4521-a855-17c6e3e45fae,Revenue,application,Low,2024-12-31 14:22:58.570081,0.095,9,3,OFF162,0.5,5,Clerk->Officer->SectionHead->Finance,7,7.79,False,0.046,0.325
5b88f317-2d4c-4762-b6f3-140b11d11fb6,Welfare,permit,Low,2025-03-08 14:22:58.570081,0.301,7,1,OFF109,3.8,12,Clerk->Officer,14,33.04,False,0.098,1.377
71e6db7b-e231-4ebd-a806-d3e44116b07d,Education,report,Medium,2025-03-12 14:22:58.570081,0.278,9,2,OFF097,1.8,9,Clerk->Officer->SectionHead,7,8.56,False,0.051,0.357
962ba401-9147-43fd-a2ee-5ec079da4b72,Welfare,application,Medium,2024-12-06 14:22:58.570081,0.074,3,1,OFF168,0.5,5,Clerk->Officer,5,1.0,False,0.008,0.042
4dc6122d-f972-4c57-9254-698aae9b01d1,Education,permit,Medium,2025-01-04 14:22:58.570081,0.476,9,2,OFF017,5.7,11,Clerk->Officer->SectionHead,10,11.46,False,0.048,0.478
891c4a35-7ac7-4e94-873b-d768155eda79,UrbanDev,application,Low,2025-01-23 14:22:58.570081,0.216,4,3,OFF007,0.5,5,Clerk->Officer->SectionHead->Finance,7,25.43,False,0.151,1.06
5d0cfdcb-bb07-448f-a100-45ade1be61c4,Health,permit,Low,2025-04-12 14:22:58.570081,0.16,3,1,OFF063,3.2,11,Clerk->Officer,14,1.0,True,0.003,0.042
4708d79c-5eb9-4970-a1b2-50cd5e0da1f4,Health,application,Low,2024-12-20 14:22:58.570081,0.319,10,1,OFF044,3.9,8,Clerk->Officer,7,8.9,False,0.053,0.371
d2afa958-0834-49fb-ad73-26f173fce59b,Revenue,appeal,Medium,2024-12-27 14:22:58.570081,0.349,5,1,OFF017,6.3,10,Clerk->Officer,14,11.84,False,0.035,0.493
04082724-94e1-4b52-a05f-c1f9791ee057,Welfare,report,Low,2024-12-10 14:22:58.570081,0.448,6,1,OFF074,3.4,11,Clerk->Officer,10,12.28,False,0.051,0.512
b7e39264-6bc3-43ab-9eab-27027187249f,Health,application,Low,2025-01-23 14:22:58.570081,0.148,8,1,OFF044,4.7,2,Clerk->Officer,7,3.56,False,0.021,0.148
5a0f2df7-1eea-49ab-b674-22e3de26fc75,Transport,appeal,Low,2024-12-26 14:22:58.570081,0.413,8,1,OFF074,6.2,5,Clerk->Officer,21,25.76,False,0.051,1.073
cde5b262-45cf-4061-8047-b9f6217411d6,Health,application,Low,2025-03-16 14:22:58.570081,0.362,5,1,OFF180,4.4,8,Clerk->Officer,7,44.56,False,0.265,1.857
10303a22-3436-46fb-92df-e0c321da7907,Revenue,application,Low,2024-12-24 14:22:58.570081,0.276,8,5,OFF135,2.2,11,Clerk->Officer->SectionHead->Finance->Director,7,55.43,False,0.33,2.31
d220f1b1-c317-4ac3-a373-71b28b985e54,Revenue,appeal,Low,2025-01-02 14:22:58.570081,0.445,8,1,OFF168,3.8,4,Clerk->Officer,21,17.48,False,0.035,0.728
1c89deef-2c43-4d4b-9823-19e64f78015a,Health,permit,Medium,2024-12-18 14:22:58.570081,0.553,16,4,OFF143,0.9,13,Clerk->Officer->SectionHead->Finance->Director,10,25.14,False,0.105,1.048
8ff81a0d-9107-44f9-ad04-885cdac56ae4,UrbanDev,permit,Medium,2026-02-26 14:22:58.570081,0.173,10,1,OFF163,7.1,5,Clerk->Officer,10,17.17,False,0.072,0.715
2730426e-baea-46fa-8993-7015b4c10271,Transport,application,Low,2025-04-12 14:22:58.570081,0.212,10,1,OFF059,1.8,4,Clerk->Officer,7,8.99,False,0.053,0.375
6de21d59-b2ac-4521-9170-8252130da9e8,Health,permit,High,2025-05-03 14:22:58.570081,0.18,7,1,OFF164,4.1,5,Clerk->Officer,5,19.73,False,0.164,0.822
01de2365-41c1-4c73-973e-e46d89d88ca8,Transport,application,Low,2025-06-28 14:22:58.570081,0.289,11,1,OFF164,6.1,9,Clerk->Officer,7,34.85,False,0.207,1.452
be2d7cee-8c5d-4eb5-888c-6da6972aff2e,Revenue,application,Medium,2025-01-11 14:22:58.570081,0.254,8,2,OFF050,2.7,13,Clerk->Officer->SectionHead,5,30.55,False,0.255,1.273
b74d80c3-d041-47ed-a2f8-a3cbb573db10,Transport,application,Low,2027-02-17 14:22:58.570081,0.345,9,1,OFF109,0.5,14,Clerk->Officer,7,38.04,False,0.226,1.585
aec87528-b494-42e2-a3de-bfccc5ccb9a4,Transport,report,High,2025-01-04 14:22:58.570081,0.373,7,1,OFF012,2.9,8,Clerk->Officer,4,1.0,False,0.01,0.042
7305eaf6-0347-4a29-b037-a4f8f077e31a,Welfare,application,Medium,2025-04-09 14:22:58.570081,0.174,3,1,OFF187,6.2,10,Clerk->Officer,5,31.42,False,0.262,1.309
08c86a8d-5e25-44b3-8715-e5f0a30264b4,Welfare,application,Low,2025-01-30 14:22:58.570081,0.314,2,1,OFF102,3.2,5,Clerk->Officer,7,27.39,False,0.163,1.141
719991fe-c890-4665-b260-d55369043b12,Health,permit,Low,2025-02-22 14:22:58.570081,0.613,12,1,OFF076,2.7,11,Clerk->Officer,14,25.65,True,0.076,1.069
be56749c-bbdb-419c-aeea-a40856695b72,Welfare,application,Medium,2025-05-05 14:22:58.570081,0.324,8,2,OFF101,2.6,9,Clerk->Officer->SectionHead,5,13.81,True,0.115,0.575
7e1264aa-3c09-4d85-bb50-62c7b034bc9f,Health,application,Medium,2025-05-26 14:22:58.570081,0.477,12,3,OFF120,5.2,5,Clerk->Officer->SectionHead->Finance,5,51.46,True,0.429,2.144
ff7a62e2-b207-4eb0-8ab6-a884a3cfb9dc,Education,appeal,Low,2024-12-06 14:22:58.570081,0.25,6,1,OFF153,0.5,8,Clerk->Officer,21,15.9,False,0.032,0.662
bd426c69-f810-4275-b0d7-fc4cc3d7d931,Welfare,application,Medium,2025-01-06 14:22:58.570081,0.181,5,2,OFF141,2.6,6,Clerk->Officer->SectionHead,5,8.37,False,0.07,0.349
bcbb889c-c041-4993-9168-e38206b4cea5,Health,report,Medium,2025-07-07 14:22:58.570081,0.181,5,1,OFF004,5.9,6,Clerk->Officer,7,5.85,True,0.035,0.244
b7e07640-0a1d-4cc5-8ccd-41dd1887e424,Revenue,appeal,Medium,2025-02-27 14:22:58.570081,0.056,1,1,OFF126,3.8,4,Clerk->Officer,14,6.43,False,0.019,0.268
6189aa5b-ea30-42d3-8417-9d63e044d711,Education,application,High,2025-01-25 14:22:58.570081,0.237,4,1,OFF072,5.1,2,Clerk->Officer,3,1.0,False,0.014,0.042
50b9966d-d746-40f0-8f22-52a5a3cf69ef,UrbanDev,report,Low,2025-08-04 14:22:58.570081,0.15,5,2,OFF115,4.1,6,Clerk->Officer->SectionHead,10,38.57,False,0.161,1.607
c7bd42a7-2f2f-427d-bbad-91ce923625bc,Welfare,report,Low,2025-02-02 14:22:58.570081,0.501,9,1,OFF159,1.9,8,Clerk->Officer,10,26.94,False,0.112,1.122
b590d1b0-6469-4371-b96c-c1d6c0356f8d,Revenue,appeal,Medium,2025-03-17 14:22:58.570081,0.282,10,2,OFF182,3.8,10,Clerk->Officer->SectionHead,14,19.1,True,0.057,0.796
b5849a1b-f43a-41ae-9b4c-cd6af70614f4,UrbanDev,application,Medium,2025-05-30 14:22:58.570081,0.257,7,1,OFF035,4.3,9,Clerk->Officer,5,1.67,False,0.014,0.07
e3f9c71d-e3e2-46c5-920a-4846f5c67204,UrbanDev,application,Medium,2025-02-14 14:22:58.570081,0.387,10,1,OFF117,0.5,7,Clerk->Officer,5,30.13,True,0.251,1.255
2cf51877-121b-4347-a5de-99c871cd91f4,Revenue,permit,Low,2024-12-15 14:22:58.570081,0.132,2,3,OFF054,2.5,5,Clerk->Officer->SectionHead->Finance,14,8.05,False,0.024,0.335
e355b4d6-8c8d-4811-8b97-213b3296c940,Education,application,Low,2025-08-21 14:22:58.570081,0.188,5,1,OFF012,0.5,8,Clerk->Officer,7,13.98,False,0.083,0.582
168c1557-d50d-471d-b104-f3e0281f3fda,Welfare,application,Medium,2024-12-06 14:22:58.570081,0.33,9,1,OFF114,1.2,6,Clerk->Officer,5,13.91,False,0.116,0.58
d22964b7-146e-4441-beab-0ef1c9e887d7,UrbanDev,report,Low,2025-06-11 14:22:58.570081,0.199,4,2,OFF025,2.6,4,Clerk->Officer->SectionHead,10,21.87,False,0.091,0.911
4ffd4ed1-d5c1-42d1-bf1d-554e3f02d523,Welfare,application,Low,2025-02-20 14:22:58.570081,0.129,6,2,OFF118,3.3,10,Clerk->Officer->SectionHead,7,18.79,False,0.112,0.783
6fbeb3bc-4b09-42d9-a6c6-e04ffa194d5b,Revenue,report,Low,2024-12-31 14:22:58.570081,0.092,5,1,OFF155,5.1,4,Clerk->Officer,10,26.81,False,0.112,1.117
08eaaac3-b357-4037-be26-e32acb01dcd1,Welfare,application,Medium,2025-03-19 14:22:58.570081,0.141,2,1,OFF013,3.1,4,Clerk->Officer,5,1.0,False,0.008,0.042
965e071c-18fb-4539-9efb-1b59c9f10463,Health,application,Low,2025-08-03 14:22:58.570081,0.425,7,4,OFF051,1.4,7,Clerk->Officer->SectionHead->Finance->Director,7,48.06,False,0.286,2.002
07a6d1e3-9e45-4d7c-8aa1-6a17ad189221,Health,permit,Low,2026-04-17 14:22:58.570081,0.191,2,1,OFF133,3.9,2,Clerk->Officer,14,5.82,False,0.017,0.243
c49e4181-25ba-46ee-92c1-ab33e44a5da6,Revenue,application,Low,2025-03-04 14:22:58.570081,0.236,6,1,OFF160,4.3,3,Clerk->Officer,7,5.15,False,0.031,0.215
fae3fee8-955b-4ccc-8445-01c854d4f552,Welfare,permit,Low,2025-03-29 14:22:58.570081,0.203,5,2,OFF044,4.9,10,Clerk->Officer->SectionHead,14,18.46,False,0.055,0.769
3b904665-33ac-43ae-87ec-082148094bd0,Education,permit,Medium,2024-12-05 14:22:58.570081,0.362,8,2,OFF025,2.4,10,Clerk->Officer->SectionHead,10,19.95,False,0.083,0.831
c4b45069-a14e-4cd0-ab6c-7346a9111d56,Welfare,report,High,2025-02-24 14:22:58.570081,0.212,8,1,OFF076,2.2,2,Clerk->Officer,4,7.55,False,0.079,0.315
021c4ac4-9fed-4d59-8c14-3bfe0a4b15ba,UrbanDev,report,Medium,2024-12-15 14:22:58.570081,0.222,3,1,OFF055,0.5,9,Clerk->Officer,7,1.0,False,0.006,0.042
727b393f-c574-47d3-906a-a0ca90be05ea,Health,permit,Low,2025-07-16 14:22:58.570081,0.606,8,2,OFF101,8.2,7,Clerk->Officer->SectionHead,14,39.36,False,0.117,1.64
812ef922-7d30-4c80-85f0-879b3e270884,Education,report,Low,2024-12-13 14:22:58.570081,0.575,10,2,OFF181,0.5,14,Clerk->Officer->SectionHead,10,7.75,False,0.032,0.323
5c544cb8-370b-4c5e-b683-91e01a13f6a7,Revenue,report,Low,2025-08-08 14:22:58.570081,0.417,12,1,OFF017,0.5,5,Clerk->Officer,10,16.51,False,0.069,0.688
d16d61f6-0692-4c67-900b-453162604df0,UrbanDev,permit,Low,2024-12-07 14:22:58.570081,0.17,9,3,OFF015,2.2,5,Clerk->Officer->SectionHead->Finance,14,26.4,False,0.079,1.1
61863ea1-4a84-44b1-b688-4fb96f5dd580,Education,report,Low,2025-01-25 14:22:58.570081,0.126,7,1,OFF137,3.2,2,Clerk->Officer,10,14.39,False,0.06,0.6
c2aa287f-780e-4645-90b3-511eb4d08999,Revenue,appeal,Medium,2024-12-20 14:22:58.570081,0.202,2,1,OFF115,1.6,6,Clerk->Officer,14,8.66,False,0.026,0.361
704457c0-8290-428d-8c82-964d43aa7bbe,Welfare,permit,Low,2024-12-17 14:22:58.570081,0.5,9,1,OFF120,5.4,16,Clerk->Officer,14,24.92,False,0.074,1.038
8fca28a2-1866-41af-9023-34dc6459f518,Transport,report,Low,2024-12-12 14:22:58.570081,0.086,3,1,OFF106,0.6,6,Clerk->Officer,10,3.24,False,0.013,0.135
e228e33f-bd2f-4103-849c-f3efe4b46fcb,Health,application,Medium,2025-01-29 14:22:58.570081,0.288,6,1,OFF108,2.2,14,Clerk->Officer,5,1.0,False,0.008,0.042
c2805b5c-3719-4864-a236-8ec5f7225301,Revenue,application,Low,2025-02-02 14:22:58.570081,0.476,8,1,OFF105,2.4,18,Clerk->Officer,7,15.03,False,0.089,0.626
366bebbd-322c-46cf-b07c-ce447e741a25,Revenue,application,Low,2024-12-13 14:22:58.570081,0.269,10,2,OFF176,1.5,10,Clerk->Officer->SectionHead,7,1.0,False,0.006,0.042
a314a5bc-a84f-40ce-94d1-d1783d41fea8,UrbanDev,appeal,Low,2025-04-07 14:22:58.570081,0.309,6,1,OFF113,2.6,8,Clerk->Officer,21,9.0,False,0.018,0.375
ff2a0894-1c00-4554-83dc-88458625c7ae,UrbanDev,appeal,Low,2025-04-15 14:22:58.570081,0.105,7,1,OFF058,1.9,9,Clerk->Officer,21,10.62,False,0.021,0.442
45de2fce-ef2a-4808-87d6-7685350c58c2,Health,permit,Low,2024-12-24 14:22:58.570081,0.456,11,4,OFF099,4.1,16,Clerk->Officer->SectionHead->Finance->Director,14,61.86,False,0.184,2.578
7885db50-1089-4e50-9097-b4f1898123eb,UrbanDev,appeal,Low,2024-12-05 14:22:58.570081,0.214,4,1,OFF145,2.2,9,Clerk->Officer,21,1.0,False,0.002,0.042
b2a6fc11-4872-45d3-846d-e08d55201a6f,Health,appeal,Low,2024-12-26 14:22:58.570081,0.101,10,3,OFF022,5.2,2,Clerk->Officer->SectionHead->Finance,21,38.54,False,0.076,1.606
9d955a10-fec5-402f-a58f-9583e2710e07,Health,application,Low,2025-07-11 14:22:58.570081,0.287,12,1,OFF108,6.8,13,Clerk->Officer,7,14.76,False,0.088,0.615
da51156d-53c7-471c-ac0a-cd598a84b27a,Education,application,Low,2026-01-29 14:22:58.570081,0.263,6,1,OFF071,1.5,5,Clerk->Officer,7,16.95,False,0.101,0.706
e3477e59-3a06-4df3-ab76-4a7a4a4a7520,Revenue,permit,Low,2024-12-13 14:22:58.570081,0.157,6,1,OFF080,5.7,10,Clerk->Officer,14,18.59,False,0.055,0.775
1729871c-3ee9-4c40-9b7d-d7949d02c451,Welfare,application,Low,2025-01-19 14:22:58.570081,0.182,7,1,OFF030,3.2,5,Clerk->Officer,7,12.8,False,0.076,0.533
6b36cfd3-1d7a-4c65-ac03-7f82d8ada2e1,Revenue,appeal,Medium,2025-01-26 14:22:58.570081,0.05,2,1,OFF164,2.8,8,Clerk->Officer,14,6.41,False,0.019,0.267
f097a98f-9ea5-4d72-b0b1-eb4ea28c4dca,Health,report,Low,2025-04-12 14:22:58.570081,0.006,2,1,OFF078,1.3,5,Clerk->Officer,10,8.18,False,0.034,0.341
891667aa-6280-4c7a-91ce-6fce01ccdf60,Education,permit,Low,2025-06-18 14:22:58.570081,0.187,7,2,OFF134,3.7,10,Clerk->Officer->SectionHead,14,41.64,True,0.124,1.735
8dcd922c-8b46-44b5-824e-4d499224f3c3,Transport,appeal,Low,2025-06-25 14:22:58.570081,0.369,15,1,OFF130,1.2,13,Clerk->Officer,21,11.49,False,0.023,0.479
